X : 1 if unit j processes task i starting at time t
    Size=1015, Index=X_index
    Key                      : Lower : Value : Upper : Fixed : Stale : Domain
           ('Mix', 'Mix', 0) :     0 :   0.0 :     1 : False :  True : Binary
    0.838501 :  None :               0.0 :  None : False :  True :  Reals
    0.854832 :  None :               0.0 :  None : False :  True :  Reals
    0.866667 :  None :               0.0 :  None : False :  True :  Reals
    0.871835 :  None :               0.0 :  None : False :  True :  Reals
    0.888165 :  None :               0.0 :  None : False :  True :  Reals
         0.9 :  None :               0.0 :  None : False :  True :  Reals
    0.905168 :  None :               0.0 :  None : False :  True :  Reals
    0.921498 :  None :               0.0 :  None : False :  True :  Reals
    0.933333 :  None :               0.0 :  None : False :  True :  Reals
    0.938501 :  None :               0.0 :  None : False :  True :  Reals
    0.954832 :  None :               0.0 :  None : False :  True :  Reals
    0.966667 :  None :               0.0 :  None : False :  True :  Reals
    0.971835 :  None :               0.0 :  None : False :  True :  Reals
    0.988165 :  None :               0.0 :  None : False :  True :  Reals
           1 :  None :               0.0 :  None : False :  True :  Reals

dIntegral_colddtheta_(R2,R_small) : Derivative of cold integral
    Size=91, Index=N_R2_R_small
    Key      : Lower : Value            : Upper : Fixed : Stale : Domain
           0 :  None :             None :  None : False :  True :  Reals
    0.005168 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.021498 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.033333 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.038501 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.054832 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.066667 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.071835 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
    0.088165 :  None : 5.2970429771e-05 :  None : False :  True :  Reals
         0.1 :  None :              0.0 :  None : False :  True :  Reals
    0.105168 :  None :              0.0 :  None : False :  True :  Reals
    0.121498 :  None :              0.0 :  None : False :  True :  Reals
    0.133333 :  None :              0.0 :  None : False :  True :  Reals
    0.138501 :  None :              0.0 :  None : False :  True :  Reals
    0.154832 :  None :              0.0 :  None : False :  True :  Reals
    0.166667 :  None :              0.0 :  None : False :  True :  Reals
    0.171835 :  None :              0.0 :  None : False :  True :  Reals
    0.188165 :  None :              0.0 :  None : False :  True :  Reals
         0.2 :  None :              0.0 :  None : False :  True :  Reals
    0.205168 :  None :              0.0 :  None : False :  True :  Reals
    0.221498 :  None :              0.0 :  None : False :  True :  Reals
    0.233333 :  None :              0.0 :  None : False :  True :  Reals
    0.238501 :  None :              0.0 :  None : False :  True :  Reals
    0.254832 :  None :              0.0 :  None : False :  True :  Reals
    0.266667 :  None :              0.0 :  None : False :  True :  Reals
    0.271835 :  None :              0.0 :  None : False :  True :  Reals
    0.288165 :  None :              0.0 :  None : False :  True :  Reals
         0.3 :  None :              0.0 :  None : False :  True :  Reals
    0.305168 :  None :              0.0 :  None : False :  True :  Reals
    0.321498 :  None :              0.0 :  None : False :  True :  Reals
    0.333333 :  None :              0.0 :  None : False :  True :  Reals
    0.338501 :  None :              0.0 :  None : False :  True :  Reals
    0.354832 :  None :              0.0 :  None : False :  True :  Reals
    0.366667 :  None :              0.0 :  None : False :  True :  Reals
    0.371835 :  None :              0.0 :  None : False :  True :  Reals
    0.388165 :  None :              0.0 :  None : False :  True :  Reals
         0.4 :  None :              0.0 :  None : False :  True :  Reals
    0.405168 :  None :              0.0 :  None : False :  True :  Reals
    0.421498 :  None :              0.0 :  None : False :  True :  Reals
    0.433333 :  None :              0.0 :  None : False :  True :  Reals
    0.438501 :  None :              0.0 :  None : False :  True :  Reals
    0.454832 :  None :              0.0 :  None : False :  True :  Reals
    0.466667 :  None :              0.0 :  None : False :  True :  Reals
    0.471835 :  None :              0.0 :  None : False :  True :  Reals
    0.488165 :  None :              0.0 :  None : False :  True :  Reals
         0.5 :  None :              0.0 :  None : False :  True :  Reals
    0.505168 :  None :              0.0 :  None : False :  True :  Reals
    0.521498 :  None :              0.0 :  None : False :  True :  Reals
    0.533333 :  None :              0.0 :  None : False :  True :  Reals
    0.538501 :  None :              0.0 :  None : False :  True :  Reals
    0.554832 :  None :              0.0 :  None : False :  True :  Reals
    0.566667 :  None :              0.0 :  None : False :  True :  Reals
    0.571835 :  None :              0.0 :  None : False :  True :  Reals
    0.588165 :  None :              0.0 :  None : False :  True :  Reals
         0.6 :  None :              0.0 :  None : False :  True :  Reals
    0.605168 :  None :              0.0 :  None : False :  True :  Reals
    0.621498 :  None :              0.0 :  None : False :  True :  Reals
    0.633333 :  None :              0.0 :  None : False :  True :  Reals
    0.638501 :  None :              0.0 :  None : False :  True :  Reals
    0.654832 :  None :              0.0 :  None : False :  True :  Reals
    0.666667 :  None :              0.0 :  None : False :  True :  Reals
    0.671835 :  None :              0.0 :  None : False :  True :  Reals
    0.688165 :  None :              0.0 :  None : False :  True :  Reals
         0.7 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.705168 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.721498 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.733333 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.738501 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.754832 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.766667 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.771835 :  None : 0.00368307752465 :  None : False :  True :  Reals
    0.788165 :  None : 0.00368307752465 :  None : False :  True :  Reals
         0.8 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.805168 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.821498 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.833333 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.838501 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.854832 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.866667 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.871835 :  None : 0.25167899072075 :  None : False :  True :  Reals
    0.888165 :  None : 0.25167899072075 :  None : False :  True :  Reals
         0.9 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.905168 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.921498 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.933333 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.938501 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.954832 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.966667 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.971835 :  None : 17.2161437550728 :  None : False :  True :  Reals
    0.988165 :  None : 17.2161437550728 :  None : False :  True :  Reals
           1 :  None : 17.2161437550728 :  None : False :  True :  Reals

Cvar_(R3,R_large) : Component composition profile [kmol/m^3]
    Size=273, Index='Cvar_(R3,R_large)_index'
    Key             : Lower  : Value             : Upper  : Fixed : Stale : Domain
           (0, 'C') : 0.2125 :            1.0125 : 1.0125 : False :  True : NonNegativeReals
           (0, 'E') :    0.1 :               0.9 :    0.9 : False :  True : NonNegativeReals
           (0, 'F') :    0.0 :               0.0 :    0.8 : False :  True : NonNegativeReals
    (0.005168, 'C') : 0.2125 : 1.004029143211178 : 1.0125 : False :  True : NonNegativeReals
    (0.005168, 'E') :    0.1 : 0.891529143211178 :    0.9 : False :  True : NonNegativeReals
    (0.005168, 'F') :    0.0 : 0.008470856788822 :    0.8 : False :  True : NonNegativeReals
    (0.021498, 'C') : 0.2125 : 0.976910663368853 : 1.0125 : False :  True : NonNegativeReals
    (0.021498, 'E') :    0.1 : 0.864410663368853 :    0.9 : False :  True : NonNegativeReals
    (0.021498, 'F') :    0.0 : 0.035589336631146 :    0.8 : False :  True : NonNegativeReals
    (0.033333, 'C') : 0.2125 : 0.956348794269801 : 1.0125 : False :  True : NonNegativeReals
    (0.033333, 'E') :    0.1 : 0.843848794269802 :    0.9 : False :  True : NonNegativeReals
    (0.033333, 'F') :    0.0 : 0.056151205730197 :    0.8 : False :  True : NonNegativeReals
    (0.038501, 'C') : 0.2125 : 0.947008718398213 : 1.0125 : False :  True : NonNegativeReals
    (0.038501, 'E') :    0.1 : 0.834508718398213 :    0.9 : False :  True : NonNegativeReals
    (0.038501, 'F') :    0.0 : 0.065491281601785 :    0.8 : False :  True : NonNegativeReals
    (0.054832, 'C') : 0.2125 : 0.916027236024996 : 1.0125 : False :  True : NonNegativeReals
    (0.054832, 'E') :    0.1 : 0.803527236024997 :    0.9 : False :  True : NonNegativeReals
    (0.054832, 'F') :    0.0 : 0.096472763975001 :    0.8 : False :  True : NonNegativeReals
    (0.066667, 'C') : 0.2125 : 0.892313054779945 : 1.0125 : False :  True : NonNegativeReals
    (0.066667, 'E') :    0.1 : 0.779813054779947 :    0.9 : False :  True : NonNegativeReals
    (0.066667, 'F') :    0.0 :  0.12018694522005 :    0.8 : False :  True : NonNegativeReals
    (0.071835, 'C') : 0.2125 : 0.881681753604663 : 1.0125 : False :  True : NonNegativeReals
    (0.071835, 'E') :    0.1 : 0.769181753604664 :    0.9 : False :  True : NonNegativeReals
    (0.071835, 'F') :    0.0 : 0.130818246395332 :    0.8 : False :  True : NonNegativeReals
    (0.088165, 'C') : 0.2125 : 0.847109164057045 : 1.0125 : False :  True : NonNegativeReals
    (0.088165, 'E') :    0.1 : 0.734609164057047 :    0.9 : False :  True : NonNegativeReals
    (0.088165, 'F') :    0.0 : 0.165390835942949 :    0.8 : False :  True : NonNegativeReals
         (0.1, 'C') : 0.2125 : 0.821436046316125 : 1.0125 : False :  True : NonNegativeReals
         (0.1, 'E') :    0.1 : 0.708936046316126 :    0.9 : False :  True : NonNegativeReals
         (0.1, 'F') :    0.0 : 0.191063953683868 :    0.8 : False :  True : NonNegativeReals
    (0.105168, 'C') : 0.2125 : 0.810146314559585 : 1.0125 : False :  True : NonNegativeReals
    (0.105168, 'E') :    0.1 : 0.697646314559587 :    0.9 : False :  True : NonNegativeReals
    (0.105168, 'F') :    0.0 : 0.202353685440408 :    0.8 : False :  True : NonNegativeReals
    (0.121498, 'C') : 0.2125 : 0.774736707508014 : 1.0125 : False :  True : NonNegativeReals
    (0.121498, 'E') :    0.1 : 0.662236707508011 :    0.9 : False :  True : NonNegativeReals
    (0.121498, 'F') :    0.0 : 0.237763292491983 :    0.8 : False :  True : NonNegativeReals
    (0.133333, 'C') : 0.2125 : 0.749581418792825 : 1.0125 : False :  True : NonNegativeReals
    (0.133333, 'E') :    0.1 : 0.637081418792819 :    0.9 : False :  True : NonNegativeReals
    (0.133333, 'F') :    0.0 : 0.262918581207173 :    0.8 : False :  True : NonNegativeReals
    (0.138501, 'C') : 0.2125 : 0.738789759410918 : 1.0125 : False :  True : NonNegativeReals
    (0.138501, 'E') :    0.1 : 0.626289759410912 :    0.9 : False :  True : NonNegativeReals
    (0.138501, 'F') :    0.0 : 0.273710240589081 :    0.8 : False :  True : NonNegativeReals
    (0.154832, 'C') : 0.2125 : 0.705591507339878 : 1.0125 : False :  True : NonNegativeReals
    (0.154832, 'E') :    0.1 : 0.593091507339872 :    0.9 : False :  True : NonNegativeReals
    (0.154832, 'F') :    0.0 :  0.30690849266012 :    0.8 : False :  True : NonNegativeReals
    (0.166667, 'C') : 0.2125 : 0.682440517150751 : 1.0125 : False :  True : NonNegativeReals
    (0.166667, 'E') :    0.1 : 0.569940517150746 :    0.9 : False :  True : NonNegativeReals
    (0.166667, 'F') :    0.0 : 0.330059482849245 :    0.8 : False :  True : NonNegativeReals
    (0.171835, 'C') : 0.2125 : 0.672590180500864 : 1.0125 : False :  True : NonNegativeReals
    (0.171835, 'E') :    0.1 : 0.560090180500858 :    0.9 : False :  True : NonNegativeReals
    (0.171835, 'F') :    0.0 : 0.339909819499132 :    0.8 : False :  True : NonNegativeReals
    (0.188165, 'C') : 0.2125 : 0.642469933878705 : 1.0125 : False :  True : NonNegativeReals
    (0.188165, 'E') :    0.1 : 0.529969933878699 :    0.9 : False :  True : NonNegativeReals
    (0.188165, 'F') :    0.0 : 0.370030066121291 :    0.8 : False :  True : NonNegativeReals
         (0.2, 'C') : 0.2125 : 0.621621533303046 : 1.0125 : False :  True : NonNegativeReals
         (0.2, 'E') :    0.1 :  0.50912153330304 :    0.9 : False :  True : NonNegativeReals
         (0.2, 'F') :    0.0 : 0.390878466696948 :    0.8 : False :  True : NonNegativeReals
    (0.205168, 'C') : 0.2125 : 0.612783451933013 : 1.0125 : False :  True : NonNegativeReals
    (0.205168, 'E') :    0.1 : 0.500283451933007 :    0.9 : False :  True : NonNegativeReals
    (0.205168, 'F') :    0.0 : 0.399716548066981 :    0.8 : False :  True : NonNegativeReals
    (0.221498, 'C') : 0.2125 : 0.586032443631702 : 1.0125 : False :  True : NonNegativeReals
    (0.221498, 'E') :    0.1 : 0.473532443631697 :    0.9 : False :  True : NonNegativeReals
    (0.221498, 'F') :    0.0 : 0.426467556368291 :    0.8 : False :  True : NonNegativeReals
    (0.233333, 'C') : 0.2125 : 0.567759945892601 : 1.0125 : False :  True : NonNegativeReals
    (0.233333, 'E') :    0.1 : 0.455259945892595 :    0.9 : False :  True : NonNegativeReals
    (0.233333, 'F') :    0.0 : 0.444740054107391 :    0.8 : False :  True : NonNegativeReals
    (0.238501, 'C') : 0.2125 : 0.560072092723699 : 1.0125 : False :  True : NonNegativeReals
    (0.238501, 'E') :    0.1 : 0.447572092723693 :    0.9 : False :  True : NonNegativeReals
    (0.238501, 'F') :    0.0 : 0.452427907276294 :    0.8 : False :  True : NonNegativeReals
    (0.254832, 'C') : 0.2125 : 0.536900460742512 : 1.0125 : False :  True : NonNegativeReals
    (0.254832, 'E') :    0.1 : 0.424400460742506 :    0.9 : False :  True : NonNegativeReals
    (0.254832, 'F') :    0.0 :  0.47559953925748 :    0.8 : False :  True : NonNegativeReals
    (0.266667, 'C') : 0.2125 : 0.521116345912828 : 1.0125 : False :  True : NonNegativeReals
    (0.266667, 'E') :    0.1 : 0.408616345912823 :    0.9 : False :  True : NonNegativeReals
    (0.266667, 'F') :    0.0 : 0.491383654087162 :    0.8 : False :  True : NonNegativeReals
    (0.271835, 'C') : 0.2125 : 0.514480290576327 : 1.0125 : False :  True : NonNegativeReals
    (0.271835, 'E') :    0.1 : 0.401980290576321 :    0.9 : False :  True : NonNegativeReals
    (0.271835, 'F') :    0.0 : 0.498019709423663 :    0.8 : False :  True : NonNegativeReals
    (0.288165, 'C') : 0.2125 : 0.494443605855747 : 1.0125 : False :  True : NonNegativeReals
    (0.288165, 'E') :    0.1 : 0.381943605855742 :    0.9 : False :  True : NonNegativeReals
    (0.288165, 'F') :    0.0 : 0.518056394144243 :    0.8 : False :  True : NonNegativeReals
         (0.3, 'C') : 0.2125 :  0.48077064638739 : 1.0125 : False :  True : NonNegativeReals
         (0.3, 'E') :    0.1 : 0.368270646387385 :    0.9 : False :  True : NonNegativeReals
         (0.3, 'F') :    0.0 : 0.531729353612598 :    0.8 : False :  True : NonNegativeReals
    (0.305168, 'C') : 0.2125 :  0.47501506376283 : 1.0125 : False :  True : NonNegativeReals
    (0.305168, 'E') :    0.1 : 0.362515063762825 :    0.9 : False :  True : NonNegativeReals
    (0.305168, 'F') :    0.0 : 0.537484936237158 :    0.8 : False :  True : NonNegativeReals
    (0.321498, 'C') : 0.2125 : 0.457713550286086 : 1.0125 : False :  True : NonNegativeReals
    (0.321498, 'E') :    0.1 : 0.345213550286081 :    0.9 : False :  True : NonNegativeReals
    (0.321498, 'F') :    0.0 : 0.554786449713901 :    0.8 : False :  True : NonNegativeReals
    (0.333333, 'C') : 0.2125 : 0.445987740487463 : 1.0125 : False :  True : NonNegativeReals
    (0.333333, 'E') :    0.1 : 0.333487740487458 :    0.9 : False :  True : NonNegativeReals
    (0.333333, 'F') :    0.0 : 0.566512259512523 :    0.8 : False :  True : NonNegativeReals
    (0.338501, 'C') : 0.2125 : 0.441073714237188 : 1.0125 : False :  True : NonNegativeReals
    (0.338501, 'E') :    0.1 : 0.328573714237183 :    0.9 : False :  True : NonNegativeReals
    (0.338501, 'F') :    0.0 : 0.571426285762798 :    0.8 : False :  True : NonNegativeReals
    (0.354832, 'C') : 0.2125 : 0.426324144281031 : 1.0125 : False :  True : NonNegativeReals
    (0.354832, 'E') :    0.1 : 0.313824144281026 :    0.9 : False :  True : NonNegativeReals
    (0.354832, 'F') :    0.0 : 0.586175855718955 :    0.8 : False :  True : NonNegativeReals
    (0.366667, 'C') : 0.2125 : 0.416325372653394 : 1.0125 : False :  True : NonNegativeReals
    (0.366667, 'E') :    0.1 : 0.303825372653389 :    0.9 : False :  True : NonNegativeReals
    (0.366667, 'F') :    0.0 :  0.59617462734659 :    0.8 : False :  True : NonNegativeReals
    (0.371835, 'C') : 0.2125 : 0.412129144532491 : 1.0125 : False :  True : NonNegativeReals
    (0.371835, 'E') :    0.1 : 0.299629144532486 :    0.9 : False :  True : NonNegativeReals
    (0.371835, 'F') :    0.0 : 0.600370855467493 :    0.8 : False :  True : NonNegativeReals
    (0.388165, 'C') : 0.2125 : 0.399501866819768 : 1.0125 : False :  True : NonNegativeReals
    (0.388165, 'E') :    0.1 : 0.287001866819764 :    0.9 : False :  True : NonNegativeReals
    (0.388165, 'F') :    0.0 : 0.612998133180215 :    0.8 : False :  True : NonNegativeReals
         (0.4, 'C') : 0.2125 : 0.390909678767819 : 1.0125 : False :  True : NonNegativeReals
         (0.4, 'E') :    0.1 : 0.278409678767815 :    0.9 : False :  True : NonNegativeReals
         (0.4, 'F') :    0.0 : 0.621590321232163 :    0.8 : False :  True : NonNegativeReals
    (0.405168, 'C') : 0.2125 :  0.38729477447596 : 1.0125 : False :  True : NonNegativeReals
    (0.405168, 'E') :    0.1 : 0.274794774475955 :    0.9 : False :  True : NonNegativeReals
    (0.405168, 'F') :    0.0 : 0.625205225524022 :    0.8 : False :  True : NonNegativeReals
    (0.421498, 'C') : 0.2125 : 0.376383231101492 : 1.0125 : False :  True : NonNegativeReals
    (0.421498, 'E') :    0.1 : 0.263883231101488 :    0.9 : False :  True : NonNegativeReals
    (0.421498, 'F') :    0.0 : 0.636116768898489 :    0.8 : False :  True : NonNegativeReals
    (0.433333, 'C') : 0.2125 : 0.368928435865599 : 1.0125 : False :  True : NonNegativeReals
    (0.433333, 'E') :    0.1 : 0.256428435865595 :    0.9 : False :  True : NonNegativeReals
    (0.433333, 'F') :    0.0 : 0.643571564134381 :    0.8 : False :  True : NonNegativeReals
    (0.438501, 'C') : 0.2125 : 0.365784431115641 : 1.0125 : False :  True : NonNegativeReals
    (0.438501, 'E') :    0.1 : 0.253284431115636 :    0.9 : False :  True : NonNegativeReals
    (0.438501, 'F') :    0.0 :  0.64671556888434 :    0.8 : False :  True : NonNegativeReals
    (0.454832, 'C') : 0.2125 : 0.356266915418282 : 1.0125 : False :  True : NonNegativeReals
    (0.454832, 'E') :    0.1 : 0.243766915418278 :    0.9 : False :  True : NonNegativeReals
    (0.454832, 'F') :    0.0 : 0.656233084581697 :    0.8 : False :  True : NonNegativeReals
    (0.466667, 'C') : 0.2125 : 0.349740417258552 : 1.0125 : False :  True : NonNegativeReals
    (0.466667, 'E') :    0.1 : 0.237240417258548 :    0.9 : False :  True : NonNegativeReals
    (0.466667, 'F') :    0.0 : 0.662759582741426 :    0.8 : False :  True : NonNegativeReals
    (0.471835, 'C') : 0.2125 : 0.346982145803719 : 1.0125 : False :  True : NonNegativeReals
    (0.471835, 'E') :    0.1 : 0.234482145803715 :    0.9 : False :  True : NonNegativeReals
    (0.471835, 'F') :    0.0 : 0.665517854196259 :    0.8 : False :  True : NonNegativeReals
    (0.488165, 'C') : 0.2125 : 0.338610818580801 : 1.0125 : False :  True : NonNegativeReals
    (0.488165, 'E') :    0.1 : 0.226110818580797 :    0.9 : False :  True : NonNegativeReals
    (0.488165, 'F') :    0.0 : 0.673889181419176 :    0.8 : False :  True : NonNegativeReals
         (0.5, 'C') : 0.2125 : 0.332851386544316 : 1.0125 : False :  True : NonNegativeReals
         (0.5, 'E') :    0.1 : 0.220351386544312 :    0.9 : False :  True : NonNegativeReals
         (0.5, 'F') :    0.0 :  0.67964861345566 :    0.8 : False :  True : NonNegativeReals
    (0.505168, 'C') : 0.2125 : 0.330412574990201 : 1.0125 : False :  True : NonNegativeReals
    (0.505168, 'E') :    0.1 : 0.217912574990197 :    0.9 : False :  True : NonNegativeReals
    (0.505168, 'F') :    0.0 : 0.682087425009775 :    0.8 : False :  True : NonNegativeReals
    (0.521498, 'C') : 0.2125 : 0.322993920720037 : 1.0125 : False :  True : NonNegativeReals
    (0.521498, 'E') :    0.1 : 0.210493920720033 :    0.9 : False :  True : NonNegativeReals
    (0.521498, 'F') :    0.0 : 0.689506079279938 :    0.8 : False :  True : NonNegativeReals
    (0.533333, 'C') : 0.2125 : 0.317875029012932 : 1.0125 : False :  True : NonNegativeReals
    (0.533333, 'E') :    0.1 : 0.205375029012929 :    0.9 : False :  True : NonNegativeReals
    (0.533333, 'F') :    0.0 : 0.694624970987041 :    0.8 : False :  True : NonNegativeReals
    (0.538501, 'C') : 0.2125 : 0.315703716353669 : 1.0125 : False :  True : NonNegativeReals
    (0.538501, 'E') :    0.1 : 0.203203716353666 :    0.9 : False :  True : NonNegativeReals
    (0.538501, 'F') :    0.0 : 0.696796283646304 :    0.8 : False :  True : NonNegativeReals
    (0.554832, 'C') : 0.2125 : 0.309085377440196 : 1.0125 : False :  True : NonNegativeReals
    (0.554832, 'E') :    0.1 : 0.196585377440192 :    0.9 : False :  True : NonNegativeReals
    (0.554832, 'F') :    0.0 : 0.703414622559777 :    0.8 : False :  True : NonNegativeReals
    (0.566667, 'C') : 0.2125 : 0.304506852429619 : 1.0125 : False :  True : NonNegativeReals
    (0.566667, 'E') :    0.1 : 0.192006852429616 :    0.9 : False :  True : NonNegativeReals
    (0.566667, 'F') :    0.0 : 0.707993147570352 :    0.8 : False :  True : NonNegativeReals
    (0.571835, 'C') : 0.2125 : 0.302561935225277 : 1.0125 : False :  True : NonNegativeReals
    (0.571835, 'E') :    0.1 : 0.190061935225274 :    0.9 : False :  True : NonNegativeReals
    (0.571835, 'F') :    0.0 : 0.709938064774694 :    0.8 : False :  True : NonNegativeReals
    (0.588165, 'C') : 0.2125 : 0.296622906307869 : 1.0125 : False :  True : NonNegativeReals
    (0.588165, 'E') :    0.1 : 0.184122906307866 :    0.9 : False :  True : NonNegativeReals
    (0.588165, 'F') :    0.0 : 0.715877093692102 :    0.8 : False :  True : NonNegativeReals
         (0.6, 'C') : 0.2125 : 0.292504769226912 : 1.0125 : False :  True : NonNegativeReals
         (0.6, 'E') :    0.1 : 0.180004769226909 :    0.9 : False :  True : NonNegativeReals
         (0.6, 'F') :    0.0 : 0.719995230773057 :    0.8 : False :  True : NonNegativeReals
    (0.605168, 'C') : 0.2125 : 0.290752998595163 : 1.0125 : False :  True : NonNegativeReals
    (0.605168, 'E') :    0.1 :  0.17825299859516 :    0.9 : False :  True : NonNegativeReals
    (0.605168, 'F') :    0.0 : 0.721747001404806 :    0.8 : False :  True : NonNegativeReals
    (0.621498, 'C') : 0.2125 : 0.285395045800745 : 1.0125 : False :  True : NonNegativeReals
    (0.621498, 'E') :    0.1 : 0.172895045800742 :    0.9 : False :  True : NonNegativeReals
    (0.621498, 'F') :    0.0 : 0.727104954199223 :    0.8 : False :  True : NonNegativeReals
    (0.633333, 'C') : 0.2125 : 0.281672064820806 : 1.0125 : False :  True : NonNegativeReals
    (0.633333, 'E') :    0.1 : 0.169172064820803 :    0.9 : False :  True : NonNegativeReals
    (0.633333, 'F') :    0.0 : 0.730827935179161 :    0.8 : False :  True : NonNegativeReals
    (0.638501, 'C') : 0.2125 : 0.280086406953824 : 1.0125 : False :  True : NonNegativeReals
    (0.638501, 'E') :    0.1 : 0.167586406953822 :    0.9 : False :  True : NonNegativeReals
    (0.638501, 'F') :    0.0 : 0.732413593046143 :    0.8 : False :  True : NonNegativeReals
    (0.654832, 'C') : 0.2125 : 0.275229385721003 : 1.0125 : False :  True : NonNegativeReals
    (0.654832, 'E') :    0.1 :    0.162729385721 :    0.9 : False :  True : NonNegativeReals
    (0.654832, 'F') :    0.0 : 0.737270614278963 :    0.8 : False :  True : NonNegativeReals
    (0.666667, 'C') : 0.2125 : 0.271848101348716 : 1.0125 : False :  True : NonNegativeReals
    (0.666667, 'E') :    0.1 : 0.159348101348713 :    0.9 : False :  True : NonNegativeReals
    (0.666667, 'F') :    0.0 : 0.740651898651249 :    0.8 : False :  True : NonNegativeReals
    (0.671835, 'C') : 0.2125 : 0.270406481134736 : 1.0125 : False :  True : NonNegativeReals
    (0.671835, 'E') :    0.1 : 0.157906481134733 :    0.9 : False :  True : NonNegativeReals
    (0.671835, 'F') :    0.0 : 0.742093518865229 :    0.8 : False :  True : NonNegativeReals
    (0.688165, 'C') : 0.2125 : 0.265984709422106 : 1.0125 : False :  True : NonNegativeReals
    (0.688165, 'E') :    0.1 : 0.153484709422104 :    0.9 : False :  True : NonNegativeReals
    (0.688165, 'F') :    0.0 : 0.746515290577858 :    0.8 : False :  True : NonNegativeReals
         (0.7, 'C') : 0.2125 :   0.2629011351759 : 1.0125 : False :  True : NonNegativeReals
         (0.7, 'E') :    0.1 : 0.150401135175898 :    0.9 : False :  True : NonNegativeReals
         (0.7, 'F') :    0.0 : 0.749598864824062 :    0.8 : False :  True : NonNegativeReals
    (0.705168, 'C') : 0.2125 : 0.261585083282644 : 1.0125 : False :  True : NonNegativeReals
    (0.705168, 'E') :    0.1 : 0.149085083282642 :    0.9 : False :  True : NonNegativeReals
    (0.705168, 'F') :    0.0 : 0.750914916717319 :    0.8 : False :  True : NonNegativeReals
    (0.721498, 'C') : 0.2125 :  0.25754380045558 : 1.0125 : False :  True : NonNegativeReals
    (0.721498, 'E') :    0.1 : 0.145043800455578 :    0.9 : False :  True : NonNegativeReals
    (0.721498, 'F') :    0.0 : 0.754956199544382 :    0.8 : False :  True : NonNegativeReals
    (0.733333, 'C') : 0.2125 : 0.254721438243602 : 1.0125 : False :  True : NonNegativeReals
    (0.733333, 'E') :    0.1 : 0.142221438243599 :    0.9 : False :  True : NonNegativeReals
    (0.733333, 'F') :    0.0 : 0.757778561756359 :    0.8 : False :  True : NonNegativeReals
    (0.738501, 'C') : 0.2125 : 0.253515810163892 : 1.0125 : False :  True : NonNegativeReals
    (0.738501, 'E') :    0.1 :  0.14101581016389 :    0.9 : False :  True : NonNegativeReals
    (0.738501, 'F') :    0.0 : 0.758984189836068 :    0.8 : False :  True : NonNegativeReals
    (0.754832, 'C') : 0.2125 : 0.249809658540474 : 1.0125 : False :  True : NonNegativeReals
    (0.754832, 'E') :    0.1 : 0.137309658540472 :    0.9 : False :  True : NonNegativeReals
    (0.754832, 'F') :    0.0 : 0.762690341459486 :    0.8 : False :  True : NonNegativeReals
    (0.766667, 'C') : 0.2125 : 0.247217734063518 : 1.0125 : False :  True : NonNegativeReals
    (0.766667, 'E') :    0.1 : 0.134717734063516 :    0.9 : False :  True : NonNegativeReals
    (0.766667, 'F') :    0.0 : 0.765282265936441 :    0.8 : False :  True : NonNegativeReals
    (0.771835, 'C') : 0.2125 : 0.246110230522102 : 1.0125 : False :  True : NonNegativeReals
    (0.771835, 'E') :    0.1 :   0.1336102305221 :    0.9 : False :  True : NonNegativeReals
    (0.771835, 'F') :    0.0 : 0.766389769477856 :    0.8 : False :  True : NonNegativeReals
    (0.788165, 'C') : 0.2125 : 0.242700146179463 : 1.0125 : False :  True : NonNegativeReals
    (0.788165, 'E') :    0.1 : 0.130200146179461 :    0.9 : False :  True : NonNegativeReals
    (0.788165, 'F') :    0.0 : 0.769799853820494 :    0.8 : False :  True : NonNegativeReals
